"","NMFS_DNA_ID","BOX_ID","BOX_POSITION","SAMPLE_ID","Pop","LENGTH","gender","COLLECTION_DATE","ESTIMATED_DATE","PICKER","PICK_DATE","TRIB_1","TRIB_2","WATER_NAME","REACH_SITE","HATCHERY","LOCATION_COMMENTS_F","Sample_ID","R04944","R04944.1","Omy_AldA","Omy_AldA.1","SexID","SexID.1","SH95489.423","SH95489.423.1","SH100771.63","SH100771.63.1","SH102510.682","SH102510.682.1","SH105115.367","SH105115.367.1","SH108735.311","SH108735.311.1","SH110201.359","SH110201.359.1","SH113128.73","SH113128.73.1","SH117286.374","SH117286.374.1","SH119892.365","SH119892.365.1","SH127645.308","SH127645.308.1","OMGH1PROM1.SNP1","OMGH1PROM1.SNP1.1","Omy_arp.630","Omy_arp.630.1","SH96222.125","SH96222.125.1","SH100974.386","SH100974.386.1","SH102867.443","SH102867.443.1","SH105385.406","SH105385.406.1","SH109243.222","SH109243.222.1","SH110362.585","SH110362.585.1","SH114315.438","SH114315.438.1","SH117370.400","SH117370.400.1","SH120255.332","SH120255.332.1","SH128851.273","SH128851.273.1","Omy_aspAT.123","Omy_aspAT.123.1","Omy_g12.82","Omy_g12.82.1","SH97077.73","SH97077.73.1","SH101554.306","SH101554.306.1","SH103350.395","SH103350.395.1","SH105386.347","SH105386.347.1","SH109525.403","SH109525.403.1","SH110689.148","SH110689.148.1","SH114448.87","SH114448.87.1","SH117540.259","SH117540.259.1","SH120950.569","SH120950.569.1","SH128996.481","SH128996.481.1","Omy_COX1.221","Omy_COX1.221.1","Omy_gh.475","Omy_gh.475.1","SH97954.618","SH97954.618.1","SH101770.410","SH101770.410.1","SH103577.379","SH103577.379.1","SH105714.265","SH105714.265.1","SH109651.445","SH109651.445.1","SH111666.301","SH111666.301.1","SH114587.480","SH114587.480.1","SH117815.81","SH117815.81.1","SH121006.131","SH121006.131.1","SH129870.756","SH129870.756.1","Omy_nramp.146","Omy_nramp.146.1","Omy_gsdf.291","Omy_gsdf.291.1","SH98188.405","SH98188.405.1","SH101832.195","SH101832.195.1","SH103705.558","SH103705.558.1","SH106172.332","SH106172.332.1","SH109693.461","SH109693.461.1","SH112208.328","SH112208.328.1","SH114976.223","SH114976.223.1","SH118175.396","SH118175.396.1","SH123044.128","SH123044.128.1","SH130524.160","SH130524.160.1","Omy_Ogo4.304","Omy_Ogo4.304.1","Omy_mapK3.103","Omy_mapK3.103.1","SH98409.549","SH98409.549.1","SH101993.189","SH101993.189.1","SH104519.624","SH104519.624.1","SH106313.445","SH106313.445.1","SH109874.148","SH109874.148.1","SH112301.202","SH112301.202.1","SH115987.812","SH115987.812.1","SH118654.91","SH118654.91.1","SH125998.61","SH125998.61.1","SH130720.100","SH130720.100.1","OMY_PEPA.INT6","OMY_PEPA.INT6.1","Omy_mcsf.371","Omy_mcsf.371.1","SH98683.165","SH98683.165.1","SH102420.634","SH102420.634.1","SH105075.162","SH105075.162.1","SH107074.217","SH107074.217.1","SH110064.419","SH110064.419.1","SH112820.82","SH112820.82.1","SH116733.349","SH116733.349.1","SH118938.341","SH118938.341.1","SH127236.583","SH127236.583.1","SH131460.646","SH131460.646.1","ONMYCRBF_1.SNP1","ONMYCRBF_1.SNP1.1","SH95318.147","SH95318.147.1","SH99300.202","SH99300.202.1","SH102505.102","SH102505.102.1","SH105105.448","SH105105.448.1","SH107285.69","SH107285.69.1","SH110078.294","SH110078.294.1","SH113109.205","SH113109.205.1","SH117259.96","SH117259.96.1","SH119108.357","SH119108.357.1","SH127510.920","SH127510.920.1","SH131965.120","SH131965.120.1"
"498","M074474","M752","4E","AB073114RR024","RR",63,13,"7/31/14",NA,"EC","10/1/14","American River","Middle Fork American River","Rubicon River","Ellicott Bridge",NA,"Above Natural Historical Barrier","M074474_M752_4E",4,4,3,3,7,6,3,1,4,1,1,1,2,2,1,3,1,1,3,3,1,1,2,2,4,4,1,4,1,3,3,1,3,1,2,1,3,1,4,4,4,2,1,1,4,4,4,4,1,1,1,1,2,2,4,4,3,3,4,4,3,3,2,4,3,3,1,1,2,2,2,1,2,2,4,1,2,2,1,1,3,1,1,1,1,1,3,3,1,1,1,1,1,3,2,2,3,3,3,3,3,3,3,3,4,4,3,3,2,1,4,1,3,1,1,1,1,1,1,3,2,3,1,1,4,4,2,4,1,1,3,3,2,1,4,4,2,1,3,3,4,4,2,1,1,1,1,1,4,2,3,3,2,2,2,2,2,2,1,1,4,4,1,3,1,1,3,3,1,3,1,3,3,3,4,4,4,4,3,3,2,2,2,4,2,2,3,3,3,3,1,1,3,3
"499","M074475","M752","4F","AB073114RR025","RR",51,12,"7/31/14",NA,"EC","10/1/14","American River","Middle Fork American River","Rubicon River","Ellicott Bridge",NA,"Above Natural Historical Barrier","M074475_M752_4F",4,4,3,3,6,6,3,3,4,1,2,1,2,2,1,1,2,1,3,3,1,1,2,2,4,4,1,1,1,3,1,1,3,1,2,1,3,3,4,4,4,2,2,1,2,2,4,4,1,1,0,0,2,4,4,4,3,1,3,3,3,3,2,4,3,3,1,1,2,2,2,2,2,1,4,1,2,2,1,1,3,3,1,1,1,1,3,3,4,4,1,1,3,3,2,2,3,3,3,3,3,1,3,3,4,4,3,3,2,1,4,1,3,3,1,1,1,1,3,3,2,3,3,1,4,1,4,4,1,1,3,3,2,2,4,4,1,1,3,3,2,2,2,1,1,3,1,1,4,4,3,4,2,2,2,2,2,4,1,1,4,4,1,3,1,1,2,3,1,1,1,1,3,3,4,1,4,4,3,3,2,3,4,4,2,2,3,3,3,1,1,3,3,3
"500","M074476","M752","4G","DO080414CR001","CR",240,13,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074476_M752_4G",4,4,3,3,7,6,1,1,4,4,2,2,2,2,1,3,2,1,3,3,1,1,2,2,4,4,1,1,1,1,3,1,1,1,1,1,3,1,3,3,4,2,1,1,2,4,1,4,4,1,1,1,2,4,4,1,1,1,3,3,3,3,2,4,3,4,1,1,2,1,2,2,2,1,4,4,2,2,1,3,1,1,4,1,3,3,3,3,4,1,1,1,1,3,2,2,1,1,3,3,3,1,3,1,3,4,3,3,2,1,4,4,3,3,1,1,1,1,1,3,2,3,1,1,4,4,2,4,1,1,3,3,1,1,4,4,1,1,1,3,2,2,2,2,3,3,1,1,4,2,3,3,2,1,2,1,2,2,1,1,4,4,1,1,1,1,2,3,1,1,1,3,3,3,4,4,4,4,1,3,2,3,4,4,2,2,3,1,3,3,1,1,1,3
"501","M074477","M752","4H","DO080414CR002","CR",230,13,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074477_M752_4H",2,4,4,4,7,6,3,1,4,4,2,1,2,2,1,1,1,1,3,3,1,1,2,2,4,4,1,1,1,1,1,1,1,1,2,2,3,3,4,4,2,2,2,1,2,4,4,4,1,1,1,1,2,4,4,4,1,1,3,3,3,3,2,4,3,3,1,3,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,3,3,3,4,1,1,1,1,3,2,1,1,3,1,3,3,3,3,3,3,4,3,3,2,1,4,1,3,3,1,1,1,1,1,1,2,3,1,1,4,1,4,4,4,4,3,1,1,1,4,4,1,1,3,3,2,2,2,1,3,3,3,1,2,2,3,3,2,1,2,2,2,2,1,1,4,4,1,3,1,1,3,3,1,3,1,1,3,3,4,1,2,2,1,3,2,3,2,4,2,2,1,1,3,1,1,3,3,3
"502","M074478","M752","5A","DO080414CR003","CR",230,13,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074478_M752_5A",2,4,3,4,7,6,1,1,4,1,2,2,2,2,1,3,2,1,2,3,1,1,2,2,4,4,4,4,1,3,3,1,3,3,2,1,1,1,3,3,2,2,1,1,2,4,1,4,1,1,0,0,2,4,4,1,3,1,3,3,3,3,4,4,4,4,1,3,2,1,2,2,2,2,4,1,2,2,1,1,3,1,1,1,1,3,3,3,4,4,2,2,3,3,2,2,1,3,1,3,3,3,3,1,4,4,3,3,2,1,1,1,3,1,1,1,1,1,3,3,2,3,3,1,4,1,4,4,1,1,1,1,2,1,4,4,1,1,3,3,2,2,2,2,1,3,3,1,4,2,4,4,2,1,2,2,2,2,1,1,4,4,1,1,1,1,2,3,1,3,1,3,3,3,4,1,4,4,3,3,2,2,4,4,2,2,3,3,3,3,1,1,3,3
"503","M074479","M752","5B","DO080414CR004","CR",225,12,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074479_M752_5B",2,4,3,3,6,6,3,3,4,4,2,1,3,3,1,1,2,1,2,3,1,1,2,2,4,4,1,1,3,3,3,1,3,1,2,2,1,1,3,4,4,2,1,1,2,4,1,4,1,1,3,1,2,4,4,4,1,1,3,4,3,3,4,4,4,4,1,3,2,1,2,1,2,2,4,1,2,2,1,3,3,1,1,1,3,3,3,3,1,1,1,1,1,3,2,1,3,3,3,3,3,1,3,3,3,3,3,3,2,1,4,4,3,3,1,1,1,1,1,3,2,3,3,1,4,4,4,4,1,4,3,1,1,1,4,4,1,1,3,3,2,2,1,1,1,1,1,1,4,4,3,4,2,1,2,2,2,2,1,1,4,4,1,3,1,1,3,3,1,1,3,3,1,3,4,4,4,4,1,3,2,2,4,4,2,2,3,3,3,3,3,3,3,3
"504","M074480","M752","5C","DO080414CR005","CR",260,13,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074480_M752_5C",2,4,3,3,7,6,1,1,4,4,2,1,2,2,3,3,1,1,2,3,1,1,2,1,4,4,1,4,1,1,1,1,3,1,2,1,3,1,3,4,4,4,1,1,2,4,4,4,1,1,1,1,2,4,4,4,1,1,3,3,3,3,4,4,3,4,1,3,2,1,2,2,2,1,4,4,2,2,1,1,3,3,4,1,3,3,3,3,1,1,1,1,3,3,2,1,1,3,3,3,3,1,3,3,3,4,3,1,2,2,4,1,1,1,1,1,1,1,3,3,2,2,1,1,4,1,4,4,1,1,1,1,1,1,4,4,1,1,1,3,2,2,2,2,1,3,1,1,4,2,3,3,2,2,2,1,2,2,2,1,4,2,1,3,1,1,2,3,1,1,1,3,1,3,4,4,4,4,3,3,2,3,2,4,2,2,3,1,3,3,1,3,3,3
"505","M074481","M752","5D","DO080414CR006","CR",220,13,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074481_M752_5D",2,4,3,3,7,6,1,1,4,4,2,2,2,2,3,3,2,2,3,3,1,1,2,2,4,4,1,1,3,3,3,1,3,1,2,1,3,3,3,3,4,2,1,1,2,4,4,4,1,1,3,3,2,4,4,4,1,1,3,3,3,3,4,4,3,4,1,3,2,1,2,2,2,1,4,1,4,2,1,1,1,1,1,1,1,3,3,3,4,1,2,1,1,3,2,1,1,1,1,3,1,1,1,1,3,4,3,3,2,1,4,1,3,1,1,1,4,1,3,3,2,3,3,1,4,1,4,4,1,4,3,3,2,2,4,4,1,1,3,3,4,4,2,1,3,3,1,1,4,2,3,4,2,2,2,2,2,2,1,1,4,4,1,3,1,1,2,2,1,3,3,3,3,3,4,4,4,4,3,3,2,3,2,4,2,2,3,1,3,3,1,3,3,3
"506","M074482","M752","5E","DO080414CR007","CR",230,13,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074482_M752_5E",4,4,3,3,7,6,3,1,4,4,2,1,2,2,1,1,1,1,3,3,1,4,2,1,4,4,1,1,1,3,1,1,3,3,2,1,3,1,3,3,4,2,1,1,2,2,4,4,1,1,3,1,2,4,4,1,3,1,3,4,3,3,4,4,3,4,1,1,2,1,2,1,1,1,4,1,2,2,1,1,3,3,1,1,1,3,1,3,1,1,1,1,3,3,2,2,1,3,3,3,3,1,3,3,4,4,1,1,2,1,4,4,3,1,1,1,1,1,3,3,2,2,1,1,4,1,2,4,1,1,1,1,2,2,4,4,1,1,3,3,2,2,2,2,3,3,1,1,2,2,3,3,2,1,2,2,2,2,1,1,4,2,3,3,1,1,2,2,1,3,3,3,1,3,4,4,4,4,3,3,2,3,4,4,2,1,3,3,3,3,3,3,1,3
"507","M074483","M752","5F","DO080414CR008","CR",230,13,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074483_M752_5F",4,4,3,4,7,6,1,1,4,4,1,1,2,2,3,3,2,2,3,3,1,1,2,2,4,4,1,1,1,3,3,1,3,1,2,1,3,3,4,4,4,2,1,1,2,2,1,4,1,1,1,1,4,4,4,4,1,1,3,3,3,3,2,4,3,4,1,1,1,1,2,1,1,1,4,4,4,2,1,3,3,1,4,1,1,3,3,3,4,1,2,1,1,3,2,2,3,3,3,3,3,1,1,1,4,4,3,3,2,1,4,4,3,1,1,1,1,1,3,3,2,2,1,1,4,4,4,4,1,1,3,1,1,1,4,4,2,1,3,3,2,2,2,2,1,3,1,1,2,2,3,4,2,2,2,2,2,2,2,1,4,4,1,3,1,4,2,3,1,3,1,1,1,3,4,4,4,4,1,3,2,2,4,4,2,2,3,1,3,3,3,3,3,3
"508","M074484","M752","5G","DO080414CR009","CR",210,13,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074484_M752_5G",4,4,3,4,7,6,1,1,4,1,2,2,2,2,1,3,1,1,2,2,1,1,2,2,4,4,1,4,3,3,1,1,3,1,2,1,3,1,4,4,2,2,2,1,2,4,4,4,1,1,1,1,2,2,4,4,3,1,3,4,3,3,4,4,4,4,1,1,1,1,2,2,2,2,4,1,2,2,1,3,3,3,1,1,3,3,3,3,4,4,1,1,3,3,2,2,1,1,3,3,3,1,3,3,3,3,3,1,2,2,4,1,3,1,1,1,1,1,1,3,2,2,3,1,4,1,2,4,1,1,3,1,2,1,2,4,2,1,3,3,2,2,2,1,1,3,1,1,2,2,4,4,2,1,1,1,2,2,1,1,2,2,1,1,1,1,3,3,1,1,1,3,1,3,4,1,4,4,3,3,3,3,2,2,2,2,3,1,3,3,1,3,3,3
"509","M074485","M752","5H","DO080414CR010","CR",300,12,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074485_M752_5H",2,4,3,3,6,6,1,1,4,4,2,2,2,2,1,3,2,2,2,3,1,1,2,2,4,4,1,4,3,3,1,1,3,1,2,2,3,1,3,3,2,2,1,1,2,4,1,4,4,1,3,3,2,4,4,4,3,1,3,4,3,3,4,4,3,3,1,3,1,1,2,1,2,2,4,4,2,2,1,1,3,3,1,1,3,3,3,3,1,1,1,1,3,3,2,1,3,3,3,3,3,1,3,3,3,4,3,3,2,2,4,4,1,1,1,1,4,4,1,3,2,3,1,1,4,4,4,4,1,4,1,1,1,1,2,4,1,1,1,1,2,4,2,2,3,3,3,1,4,4,3,4,2,1,2,2,2,2,1,1,4,4,1,3,1,1,3,3,1,3,3,3,1,3,4,4,4,4,1,3,3,3,2,4,2,1,3,1,3,3,3,3,1,1
"510","M074486","M752","6A","DO080414CR011","CR",300,12,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074486_M752_6A",2,4,3,4,6,6,3,1,4,4,1,1,2,3,3,3,1,1,3,3,1,1,2,2,4,4,1,4,3,3,1,1,3,1,2,2,3,1,3,3,4,2,2,1,2,4,4,4,1,1,3,3,2,4,4,1,1,1,3,3,3,3,2,2,3,4,1,3,2,1,2,2,2,1,1,1,2,2,1,1,3,1,1,1,1,3,3,3,4,1,1,1,3,3,2,1,1,3,3,3,3,1,3,1,3,4,3,3,2,1,4,1,3,1,1,1,1,1,1,3,3,3,1,1,4,1,4,4,4,4,1,1,2,1,4,4,1,1,3,3,2,2,2,2,1,3,1,1,4,2,3,3,2,1,2,1,2,2,2,1,4,4,1,3,1,1,2,3,1,3,1,3,3,3,4,4,2,4,3,3,2,2,2,4,2,2,1,1,3,3,1,3,1,3
"511","M074487","M752","6B","DO080414CR012","CR",150,13,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074487_M752_6B",2,4,3,3,7,6,3,1,4,4,2,2,2,2,1,1,2,1,3,3,1,4,2,2,4,4,1,4,1,3,1,1,3,1,2,2,3,1,3,4,2,2,1,1,4,4,4,4,4,1,3,1,2,4,4,1,3,3,3,4,3,3,4,4,3,4,1,3,1,1,2,2,2,1,4,1,4,2,1,1,1,1,1,1,1,1,1,3,4,4,1,1,1,3,2,1,3,3,3,3,1,1,3,1,3,4,3,3,1,1,4,4,3,1,1,1,1,1,1,1,3,3,1,1,4,1,4,4,1,4,3,3,1,1,4,4,1,1,3,3,2,2,2,2,1,3,1,1,4,4,4,4,2,2,2,2,2,2,2,1,4,4,1,3,1,1,3,3,1,1,1,3,3,3,4,1,2,4,3,3,2,2,2,4,2,2,3,1,3,1,1,3,1,3
"512","M074488","M752","6C","DO080414CR013","CR",190,13,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074488_M752_6C",4,4,3,3,7,6,1,1,4,1,2,1,2,3,3,3,1,1,3,3,1,1,1,1,1,4,1,4,3,3,1,1,3,3,2,2,3,3,3,3,4,4,2,1,2,2,4,4,1,1,3,1,2,4,4,4,3,1,3,3,3,3,2,4,3,4,1,1,2,1,2,2,2,1,4,1,2,2,0,0,3,3,1,1,3,3,3,3,4,4,1,1,1,3,2,2,1,3,3,3,3,1,3,1,3,4,3,1,2,2,4,1,3,3,1,1,4,1,1,3,2,3,3,1,1,1,4,4,1,1,1,1,2,1,4,4,1,1,3,3,2,2,2,2,1,3,1,1,4,4,4,4,1,1,2,2,2,2,2,2,4,2,1,3,1,4,3,3,1,3,1,3,3,3,1,1,4,4,3,3,2,3,2,2,2,2,3,3,3,3,1,3,3,3
"513","M074489","M752","6D","DO080414CR014","CR",240,12,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074489_M752_6D",2,2,3,3,6,6,3,1,4,4,2,2,2,2,3,3,2,2,2,3,1,1,2,2,1,4,4,4,3,3,1,1,3,1,2,1,3,1,3,3,2,2,2,1,2,2,1,4,4,1,1,1,2,2,4,4,1,1,3,4,3,4,2,4,3,4,1,3,2,1,2,2,2,2,4,1,2,2,1,3,3,3,1,1,3,3,3,3,4,4,1,1,3,3,1,1,1,3,3,3,3,1,3,3,3,3,3,1,2,2,4,1,3,1,1,1,1,1,3,3,2,3,1,1,4,4,4,4,1,1,1,1,1,1,4,4,1,1,1,3,2,2,2,1,3,3,3,3,4,4,3,4,2,1,2,1,2,2,2,1,4,4,1,3,1,1,2,3,1,3,3,3,3,3,4,4,4,4,1,3,2,3,4,4,2,2,3,3,3,1,1,3,1,3
"514","M074490","M752","6E","DO080414CR015","CR",200,12,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074490_M752_6E",2,4,3,4,6,6,3,1,4,4,2,1,2,2,3,3,1,1,3,3,1,1,2,1,4,4,1,1,1,3,1,1,3,3,2,1,3,1,3,3,4,2,1,1,2,2,4,4,4,1,3,3,2,2,4,4,1,1,3,3,3,3,2,2,4,4,1,3,1,1,2,2,2,2,1,1,2,2,1,1,3,3,1,1,1,3,3,3,1,1,1,1,3,3,2,1,3,3,3,3,3,3,3,3,4,4,3,3,2,1,4,4,3,1,1,1,1,1,3,3,2,3,1,1,4,1,4,4,1,4,1,1,1,1,4,4,1,1,3,3,2,4,2,2,1,3,3,1,4,4,3,4,2,1,2,2,2,2,1,1,4,4,1,3,1,1,3,3,1,3,3,3,3,3,4,4,2,4,3,3,2,2,2,4,2,2,3,3,3,3,3,3,1,3
"515","M074491","M752","6F","DO080414CR016","CR",250,13,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074491_M752_6F",2,2,3,4,7,6,3,1,1,1,2,2,2,2,1,1,2,1,3,3,1,1,2,1,4,4,1,1,1,3,1,1,1,1,2,1,3,3,3,3,4,2,2,1,2,4,1,4,1,1,1,1,4,4,4,1,1,1,3,4,3,3,2,4,4,4,3,3,2,1,2,1,2,1,1,1,4,2,1,1,3,3,1,1,1,1,3,3,1,1,1,1,3,3,1,1,1,1,3,3,3,1,3,3,3,3,3,3,1,1,4,1,3,1,1,1,4,1,3,3,2,3,3,1,4,4,2,4,1,1,1,1,2,2,4,4,2,1,3,3,2,4,2,1,3,3,3,1,4,2,3,4,2,2,2,2,2,2,1,1,4,4,3,3,1,1,2,2,1,1,3,3,3,3,4,4,4,4,3,3,2,2,4,4,2,2,3,3,3,3,1,3,1,3
"516","M074492","M752","6G","DO080414CR017","CR",210,13,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074492_M752_6G",2,4,3,4,7,6,3,1,4,4,2,1,2,2,1,3,2,1,2,3,1,1,2,2,4,4,1,4,1,3,1,1,1,1,2,1,3,3,3,4,4,2,1,1,2,4,4,4,1,1,1,1,2,4,4,4,1,1,3,4,3,3,2,4,4,4,1,3,2,1,2,2,2,2,1,1,2,2,1,3,1,1,1,1,1,1,3,3,4,4,1,1,1,3,2,2,3,3,1,3,1,1,3,3,3,4,3,3,2,2,4,4,3,1,1,1,1,1,1,3,2,3,3,1,4,4,4,4,1,4,3,1,1,1,4,4,1,1,1,3,2,2,1,1,3,3,1,1,4,2,3,3,2,2,2,2,2,2,1,1,4,2,1,3,1,4,3,3,1,1,1,1,1,3,4,1,2,4,3,3,2,3,2,4,2,2,1,1,3,3,3,3,1,3
"517","M074493","M752","6H","JN080414CR001","CR",330,12,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074493_M752_6H",4,4,3,3,6,6,3,1,4,1,2,2,2,2,1,1,2,1,3,3,1,1,2,1,4,4,1,1,1,3,1,1,3,1,2,1,3,3,3,4,2,2,1,1,2,4,4,4,1,1,3,3,2,2,4,4,3,3,3,4,3,3,2,2,3,4,1,1,2,1,2,1,2,1,4,4,4,2,1,1,1,1,1,1,3,3,3,3,4,1,2,1,1,3,2,2,1,3,3,3,3,1,3,1,4,4,3,1,2,2,4,1,3,3,1,1,4,1,1,3,2,3,1,1,4,1,4,4,1,4,1,1,2,2,4,4,1,1,3,3,2,2,2,2,1,3,1,1,4,2,3,3,2,2,2,2,2,2,2,1,4,4,3,3,1,1,2,3,1,3,1,3,1,3,4,4,4,4,1,3,2,2,4,4,2,2,3,1,3,3,1,1,1,1
"518","M074495","M752","7B","JN080414CR003","CR",317,12,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074495_M752_7B",4,4,3,4,6,6,3,1,4,4,2,1,2,2,1,1,2,1,2,3,1,1,2,1,1,4,1,4,1,3,1,1,3,1,2,2,1,1,3,3,2,2,1,1,2,4,1,4,4,1,3,1,2,2,4,4,1,1,4,4,3,3,4,4,4,4,1,1,2,1,2,2,2,1,4,1,2,2,1,3,3,3,4,1,1,3,3,3,1,1,2,1,1,3,2,2,3,3,3,3,1,1,3,3,3,4,3,3,2,2,4,1,3,3,1,1,1,1,1,3,3,3,3,1,1,1,4,4,1,4,1,1,2,1,4,4,1,1,1,3,2,2,2,2,3,3,1,1,4,2,3,3,1,1,2,2,2,2,1,1,4,4,1,3,1,1,3,3,1,3,3,3,3,3,4,4,4,4,3,3,2,3,2,2,2,2,3,3,1,1,1,1,3,3
"519","M074496","M752","7C","JN080414CR004","CR",241,12,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074496_M752_7C",2,4,3,4,6,6,3,1,4,4,2,2,2,2,1,1,2,1,2,3,1,1,2,2,4,4,1,1,1,3,1,1,3,1,2,2,3,1,3,4,2,2,1,1,2,4,1,4,1,1,3,1,2,4,4,4,1,1,3,3,3,3,4,4,3,4,1,3,2,1,2,2,2,1,4,4,2,2,1,1,3,1,1,1,1,3,3,3,4,1,1,1,3,3,2,1,1,3,3,3,1,1,3,1,3,4,3,1,2,2,4,4,3,3,1,1,1,1,1,3,2,3,3,1,4,1,4,4,1,1,1,1,2,1,2,4,1,1,3,3,2,2,2,2,3,3,1,1,4,2,4,4,1,1,1,1,2,2,1,1,4,4,3,3,1,1,2,3,3,3,3,3,3,3,4,4,4,4,1,3,3,3,4,4,2,2,3,3,3,3,1,3,3,3
"520","M074497","M752","7D","JN080414CR005","CR",330,13,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074497_M752_7D",2,4,3,3,7,6,3,3,1,1,2,1,2,2,1,3,2,1,2,3,1,1,2,2,4,4,1,4,1,3,3,1,3,1,2,1,3,3,3,4,4,2,2,1,2,4,4,4,1,1,3,1,4,4,4,1,3,1,3,4,3,3,2,2,3,4,1,3,2,1,2,1,2,1,4,1,4,2,1,1,1,1,1,1,1,3,3,3,4,1,1,1,1,3,2,1,3,3,1,3,3,1,3,3,3,4,3,3,2,2,4,1,3,3,1,1,1,1,1,1,2,3,3,1,4,4,2,4,1,4,3,1,2,1,4,4,1,1,3,3,2,2,2,1,1,3,1,1,4,2,3,4,2,1,2,2,2,2,2,1,4,4,1,3,1,4,3,3,1,1,1,1,1,3,4,4,4,4,3,3,3,3,4,4,2,2,3,3,3,3,3,3,3,3
"521","M074498","M752","7E","JN080414CR006","CR",279,12,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074498_M752_7E",4,4,3,4,6,6,3,1,4,1,2,2,2,2,3,3,1,1,2,3,1,1,2,2,4,4,1,1,3,3,3,1,1,1,2,2,3,3,3,4,2,2,2,1,4,4,4,4,1,1,1,1,4,4,4,4,3,1,3,3,3,3,2,4,3,4,1,1,2,2,2,1,2,1,4,4,2,2,1,1,3,1,1,1,1,3,3,3,4,1,1,1,3,3,2,2,1,3,3,3,1,1,3,3,3,4,3,1,2,2,4,4,3,1,1,1,1,1,3,3,2,3,3,1,4,1,4,4,1,1,1,1,1,1,4,4,1,1,3,3,2,2,2,1,1,3,3,1,4,4,4,4,2,2,2,2,2,2,1,1,2,2,1,1,1,4,2,3,1,1,1,1,1,3,4,4,2,4,1,3,2,3,2,4,2,2,3,1,3,1,1,1,3,3
"522","M074499","M752","7F","JN080414CR007","CR",241,12,"8/4/14",NA,"EC","10/1/14","American River","","Middle Fork American River","Cache Rock",NA,"Below Natural Historical Barrier","M074499_M752_7F",4,4,3,3,6,6,1,1,4,4,2,1,2,3,1,3,2,2,3,3,1,1,2,2,1,4,1,1,1,3,1,1,3,1,2,1,3,3,3,3,4,4,1,1,2,4,4,4,1,1,3,3,4,4,4,4,3,1,3,3,3,3,2,4,3,3,1,1,1,1,2,1,2,1,4,4,2,2,1,1,3,1,1,1,1,1,3,3,1,1,1,1,1,3,2,2,3,3,3,3,1,1,3,1,3,3,3,1,2,2,1,1,3,1,1,1,1,1,1,1,2,2,1,1,4,4,2,4,1,1,3,1,1,1,4,4,1,1,1,3,2,4,2,2,3,3,1,1,4,2,3,4,2,2,2,2,2,2,1,1,4,4,1,3,1,1,2,3,3,3,1,3,3,3,4,4,4,4,1,3,2,2,2,4,2,2,3,3,3,3,1,3,1,3
